,user_ids
36504,A-9842-2016
36505,M-4572-2018
36506,B-6932-2012
36507,F-3747-2015
36508,D-5219-2009
36509,D-3770-2011
36510,C-2333-2013
36511,N-4283-2015
36512,O-1868-2017
36513,E-8138-2011
36514,G-1149-2011
36515,K-6856-2016
36516,H-5628-2013
36517,G-4275-2016
36518,K-8809-2013
36519,C-6670-2015
36520,J-9006-2014
36521,C-7262-2012
36522,H-9088-2012
36523,C-2246-2013
36524,A-4762-2010
36525,D-8885-2017
36526,F-3094-2014
36527,A-4342-2008
36528,K-2694-2012
36529,B-6302-2017
36530,I-6699-2012
36531,D-1864-2011
36532,A-5218-2008
36533,B-7167-2009
36534,A-4598-2013
36535,A-9974-2009
36536,E-2860-2017
36537,A-7699-2009
36538,N-3210-2016
36539,G-3239-2010
36540,C-9933-2018
36541,M-5212-2013
36542,F-4714-2017
36543,G-4054-2012
36544,C-9978-2011
36545,M-3614-2014
36546,P-7654-2014
36547,I-5645-2013
36548,C-5767-2008
36549,C-1335-2009
36550,C-2883-2011
36551,A-6121-2010
36552,L-2802-2016
36553,C-2205-2008
36554,A-8150-2008
36555,B-6766-2009
36556,K-1058-2015
36557,D-3737-2015
36558,G-8876-2011
36559,B-1584-2016
36560,D-9573-2013
36561,D-6580-2012
36562,F-2848-2010
36563,H-3282-2017
36564,C-4148-2016
36565,G-3770-2011
36566,D-3885-2012
36567,K-5706-2015
36568,B-6104-2008
36569,I-3503-2016
36570,F-1970-2010
36571,M-3143-2015
36572,A-8769-2012
36573,A-6206-2011
36574,Q-1076-2015
36575,P-2504-2015
36576,N-2263-2015
36577,N-9421-2018
36578,V-7505-2017
36579,E-8525-2014
36580,H-9799-2013
36581,B-5690-2018
36582,A-4309-2016
36583,G-3268-2010
36584,S-8290-2016
36585,G-6416-2012
36586,A-5589-2015
36587,B-4200-2009
36588,A-5559-2010
36589,O-7170-2018
36590,G-4568-2013
36591,T-9513-2017
36592,A-6106-2014
36593,N-6340-2015
36594,A-8601-2012
36595,A-5496-2017
36596,O-7206-2015
36597,F-7170-2017
36598,L-2047-2013
36599,M-3995-2017
36600,M-1554-2018
36601,A-7555-2011
36602,Q-5381-2017
36603,D-2455-2012
36604,L-8496-2016
36605,C-5783-2013
36606,H-4595-2016
36607,F-9863-2013
36608,M-7420-2014
36609,G-1176-2013
36610,E-9513-2017
36611,J-8980-2013
36612,A-7145-2017
36613,O-2102-2017
36614,D-5532-2015
36615,E-8117-2011
36616,E-2294-2012
36617,E-1536-2013
36618,B-2224-2017
36619,E-3212-2011
36620,B-8843-2014
36621,C-7355-2009
36622,H-4096-2018
36623,E-3214-2011
36624,C-7928-2016
36625,E-8108-2015
36626,V-7412-2017
36627,B-2970-2017
36628,D-8237-2012
36629,G-8965-2015
36630,B-5668-2017
36631,M-2465-2016
36632,N-6500-2018
36633,B-9905-2017
36634,I-7453-2016
36635,M-6459-2015
36636,J-9011-2013
36637,G-3155-2010
36638,F-4976-2013
36639,J-7539-2013
36640,D-6397-2012
36641,V-5169-2017
36642,Q-8287-2017
36643,A-3400-2015
36644,M-6323-2013
36645,C-3201-2018
36646,O-6710-2016
36647,H-9581-2015
36648,B-7677-2013
36649,F-9058-2013
36650,B-1585-2018
36651,Q-2788-2015
36652,I-5278-2017
36653,F-7007-2015
36654,K-9247-2017
36655,E-5644-2013
36656,A-2518-2011
36657,A-6392-2012
36658,N-1260-2016
36659,B-2759-2015
36660,C-7321-2015
36661,E-7797-2013
36662,N-7167-2013
36663,G-1866-2016
36664,K-8684-2018
36665,G-2227-2016
36666,A-7645-2012
36667,K-9777-2018
36668,C-2600-2011
36669,S-2159-2017
36670,N-7839-2013
36671,M-6866-2016
36672,A-4441-2015
36673,N-6059-2015
36674,F-6323-2011
36675,H-1694-2013
36676,C-2079-2012
36677,K-4871-2016
36678,B-8467-2013
36679,A-8485-2008
36680,I-2180-2015
36681,N-5270-2014
36682,B-9821-2017
36683,D-3332-2011
36684,H-8688-2013
36685,J-9163-2015
36686,O-3435-2015
36687,N-6919-2018
36688,F-8306-2011
36689,K-3168-2013
36690,N-6331-2015
36691,B-3078-2010
36692,I-5095-2015
36693,C-5167-2016
36694,M-1469-2015
36695,C-7366-2016
36696,G-3825-2012
36697,D-2154-2014
36698,D-5989-2017
36699,D-1961-2017
36700,B-3195-2018
36701,L-4682-2013
36702,H-7602-2017
36703,H-6075-2013
36704,N-6093-2017
36705,E-8823-2013
36706,B-5081-2012
36707,B-9806-2009
36708,D-5053-2012
36709,O-6904-2017
36710,D-8803-2015
36711,B-2727-2017
36712,M-8554-2018
36713,Q-6962-2016
36714,T-8635-2017
36715,O-4386-2014
36716,M-5291-2018
36717,H-1758-2012
36718,G-1447-2015
36719,J-7941-2012
36720,G-4378-2012
36721,I-1989-2013
36722,F-6989-2018
36723,H-5249-2016
36724,A-7489-2008
36725,G-5738-2011
36726,O-6175-2016
36727,B-4999-2008
36728,A-6881-2009
36729,I-5723-2012
36730,F-8942-2016
36731,E-7219-2017
36732,L-7494-2017
36733,N-8558-2017
36734,A-1314-2007
36735,A-8389-2017
36736,P-8828-2014
36737,A-2325-2008
36738,A-7423-2008
36739,E-2779-2018
36740,J-3774-2015
36741,R-6768-2016
36742,C-6199-2008
36743,E-7740-2011
36744,B-6945-2012
36745,L-5221-2014
36746,A-9961-2016
36747,F-8351-2014
36748,K-6639-2012
36749,A-8446-2009
36750,E-9080-2013
36751,K-8890-2015
36752,E-1451-2014
36753,G-1896-2011
36754,H-8870-2016
36755,K-8514-2012
36756,G-9128-2011
36757,I-1575-2014
36758,K-1466-2015
36759,C-3652-2014
36760,E-9001-2017
36761,K-2970-2015
36762,A-6867-2009
36763,K-7332-2015
36764,A-9541-2011
36765,I-7304-2012
36766,S-9694-2017
36767,M-3976-2018
36768,M-3657-2016
36769,G-9929-2015
36770,P-8795-2016
36771,G-8764-2018
36772,D-2480-2010
36773,D-9665-2015
36774,A-4581-2014
36775,O-9156-2015
36776,B-4652-2010
36777,E-9342-2016
36778,E-7742-2010
36779,B-8738-2008
36780,E-8049-2012
36781,B-6367-2008
36782,A-2642-2009
36783,J-2374-2014
36784,C-9142-2013
36785,O-2009-2018
36786,A-7520-2017
36787,E-7538-2011
36788,B-7646-2009
36789,M-3867-2015
36790,D-2049-2010
36791,E-7037-2011
36792,E-7846-2010
36793,I-4942-2012
36794,D-9232-2016
36795,B-9399-2016
36796,E-6781-2010
36797,A-7865-2008
36798,B-2381-2008
36799,A-2338-2012
36800,H-9435-2015
36801,C-5232-2016
36802,H-7321-2012
36803,B-6682-2016
36804,I-1399-2017
36805,H-9413-2018
36806,A-8686-2009
36807,A-7008-2011
36808,B-2015-2014
36809,B-6392-2016
36810,R-9857-2016
36811,N-9066-2017
36812,C-6480-2009
36813,F-3014-2014
36814,A-8204-2011
36815,C-8559-2013
36816,C-4116-2012
36817,I-4956-2012
36818,F-5802-2012
36819,O-8745-2014
36820,K-1368-2013
36821,I-8615-2017
36822,R-3989-2017
36823,F-2715-2013
36824,G-2530-2012
36825,M-4200-2016
36826,I-4933-2012
36827,B-7337-2008
36828,C-9526-2011
36829,H-3881-2012
36830,E-4365-2010
36831,J-9023-2017
36832,D-4255-2009
36833,I-5372-2012
36834,J-2978-2016
36835,A-9416-2008
36836,G-5018-2017
36837,A-8488-2009
36838,E-5152-2011
36839,I-9218-2014
36840,G-8356-2012
36841,F-3289-2010
36842,A-8357-2011
36843,J-5452-2018
36844,U-5945-2017
36845,A-1352-2013
36846,B-1309-2009
36847,A-2442-2012
36848,P-8495-2014
36849,A-8148-2009
36850,A-8983-2008
36851,D-4101-2009
36852,R-6669-2016
36853,G-1861-2015
36854,E-8155-2012
36855,F-4994-2014
36856,E-3218-2011
36857,G-3715-2014
36858,C-1997-2009
36859,G-4255-2010
36860,B-1334-2009
36861,F-2762-2016
36862,A-9852-2009
36863,T-2643-2017
36864,C-3034-2013
36865,D-3757-2017
36866,D-4307-2011
36867,F-9486-2014
36868,M-9425-2014
36869,J-6512-2015
36870,B-4130-2017
36871,B-6941-2017
36872,G-4971-2011
36873,E-3036-2017
36874,H-6020-2013
36875,B-8159-2017
36876,F-5708-2016
36877,O-1163-2016
36878,B-4701-2011
36879,A-3510-2011
36880,J-6998-2014
36881,H-4933-2015
36882,D-1014-2016
36883,A-4530-2008
36884,E-2208-2012
36885,A-7814-2009
36886,A-9996-2016
36887,B-4273-2017
36888,F-9801-2013
36889,B-4650-2009
36890,B-7095-2015
36891,N-9117-2016
36892,N-2835-2015
36893,B-5430-2011
36894,I-8286-2014
36895,C-8117-2013
36896,H-5737-2015
36897,B-4736-2009
36898,J-5484-2017
36899,E-3219-2011
36900,D-9641-2011
36901,N-1386-2015
36902,N-6385-2018
36903,D-1513-2009
36904,P-5256-2017
36905,J-2439-2015
36906,B-9213-2016
36907,I-6043-2013
36908,A-4786-2014
36909,C-1453-2009
36910,D-9752-2011
36911,F-8967-2015
36912,A-8535-2009
36913,H-6386-2018
36914,B-2504-2009
36915,J-9875-2012
36916,K-5885-2018
36917,C-4811-2009
36918,Q-6230-2017
36919,A-9690-2008
36920,G-3201-2010
36921,C-7025-2012
36922,H-5726-2011
36923,E-4026-2017
36924,E-4924-2010
36925,D-4290-2009
36926,A-5688-2016
36927,H-6968-2012
36928,L-8728-2014
36929,J-7994-2013
36930,I-9897-2017
36931,B-6442-2012
36932,C-1263-2008
36933,I-2496-2013
36934,N-2534-2018
36935,A-7238-2009
36936,E-6932-2013
36937,H-1053-2011
36938,C-1319-2009
36939,U-7713-2017
36940,B-4787-2017
36941,F-9025-2016
36942,P-2024-2014
36943,N-6565-2016
36944,A-5936-2008
36945,E-9711-2014
36946,A-3774-2014
36947,A-3935-2015
36948,E-6398-2013
36949,A-5505-2009
36950,P-3145-2016
36951,B-8968-2012
36952,D-1809-2017
36953,B-9816-2012
36954,H-4083-2011
36955,A-8103-2008
36956,D-9269-2018
36957,J-8712-2012
36958,G-2045-2010
36959,A-5893-2008
36960,C-7967-2016
36961,B-3335-2010
36962,G-9733-2017
36963,A-7913-2008
36964,M-2365-2015
36965,G-4563-2014
36966,C-1075-2008
36967,F-9306-2012
36968,D-8373-2017
36969,C-7897-2017
36970,A-9567-2008
36971,L-1284-2013
36972,B-6953-2012
36973,M-9906-2014
36974,B-6931-2012
36975,B-2688-2009
36976,B-6169-2015
36977,N-8986-2013
36978,A-1589-2009
36979,A-9881-2009
36980,D-8304-2014
36981,A-2132-2016
36982,K-1446-2013
36983,K-8520-2014
36984,L-6944-2017
36985,B-8994-2012
36986,M-4799-2015
36987,B-5603-2013
36988,F-6217-2010
36989,D-1726-2009
36990,C-1374-2012
36991,H-2293-2013
36992,E-4921-2012
36993,D-6486-2017
36994,G-4488-2014
36995,D-6522-2018
36996,M-4401-2016
36997,P-8932-2015
36998,D-5374-2013
36999,F-1928-2017
37000,B-5399-2014
37001,B-1531-2012
37002,P-8021-2015
37003,D-3257-2012
37004,G-9074-2011
37005,H-3968-2012
37006,K-3127-2016
37007,E-6801-2013
37008,A-7216-2011
37009,D-5629-2013
37010,B-9109-2017
37011,C-5706-2008
37012,E-8835-2012
37013,O-8008-2016
37014,A-9703-2011
37015,A-8654-2009
37016,F-6834-2011
37017,P-4745-2016
37018,A-1688-2011
37019,A-3846-2010
37020,P-3463-2018
37021,B-2434-2008
37022,D-6599-2014
37023,C-5464-2009
37024,G-5835-2013
37025,B-9810-2013
37026,E-4438-2011
37027,G-4149-2014
37028,B-7463-2009
37029,C-9862-2009
37030,J-2424-2016
37031,C-1076-2012
37032,C-5107-2018
37033,G-4455-2015
37034,B-4935-2014
37035,C-8837-2011
37036,I-6683-2012
37037,D-5166-2015
37038,H-2078-2017
37039,D-7904-2013
37040,H-8271-2016
37041,I-8655-2016
37042,A-7795-2009
37043,B-7686-2011
37044,B-7478-2015
37045,L-1983-2017
37046,A-3337-2008
37047,R-8416-2017
37048,G-1072-2018
37049,O-9573-2014
37050,J-2893-2016
37051,D-1040-2012
37052,C-3770-2015
37053,B-3457-2016
37054,L-4146-2016
37055,L-6318-2015
37056,M-6559-2014
37057,I-9060-2012
37058,N-1442-2014
37059,H-1545-2015
37060,C-5912-2015
37061,B-3583-2008
37062,A-2711-2015
37063,F-2523-2010
37064,B-2991-2014
37065,N-4549-2013
37066,G-2598-2011
37067,B-9830-2014
37068,A-6650-2011
37069,A-8261-2016
37070,A-3980-2010
37071,F-1981-2014
37072,H-9618-2014
37073,E-4771-2015
37074,L-5330-2017
37075,H-1815-2013
37076,B-3582-2014
37077,B-7717-2011
37078,G-9614-2011
37079,F-4822-2011
37080,A-9171-2017
37081,N-7274-2016
37082,P-7539-2016
37083,J-1197-2016
37084,C-1114-2011
37085,K-3276-2013
37086,H-5267-2013
37087,P-5712-2014
37088,B-1407-2016
37089,F-6895-2013
37090,I-9384-2017
37091,D-2382-2015
37092,H-8554-2013
37093,H-5123-2011
37094,F-6399-2014
37095,C-6859-2015
37096,R-9985-2016
37097,G-3939-2010
37098,P-5166-2015
37099,E-9178-2012
37100,I-2942-2013
37101,D-5772-2011
37102,S-5357-2017
37103,B-7002-2012
37104,D-7176-2011
37105,A-2245-2010
37106,P-9867-2016
37107,C-4011-2009
37108,U-6757-2017
37109,J-2454-2015
37110,C-1769-2008
37111,C-6256-2009
37112,M-3236-2017
37113,B-1445-2010
37114,E-6119-2017
37115,C-8876-2011
37116,E-5316-2012
37117,J-3099-2014
37118,B-2400-2015
37119,G-8671-2013
37120,G-5726-2011
37121,E-8074-2015
37122,A-6350-2017
37123,E-2408-2013
37124,A-8276-2009
37125,F-6264-2011
37126,J-2664-2014
37127,H-6461-2011
37128,B-3609-2008
37129,I-9906-2014
37130,B-9535-2011
37131,F-8235-2012
37132,D-3125-2014
37133,F-1942-2013
37134,H-3617-2011
37135,D-5389-2013
37136,G-6018-2011
37137,C-1320-2014
37138,I-6060-2015
37139,E-5935-2012
37140,D-8175-2016
37141,E-8023-2010
37142,A-6356-2012
37143,F-2547-2010
37144,A-2351-2012
37145,O-4994-2016
37146,J-8377-2012
37147,A-4270-2013
37148,E-8708-2011
37149,D-3534-2014
37150,L-9951-2016
37151,A-8888-2010
37152,E-5741-2011
37153,I-7042-2013
37154,E-6385-2010
37155,A-2592-2013
37156,M-9151-2016
37157,A-8974-2017
37158,H-5702-2011
37159,F-9232-2010
37160,O-8702-2018
37161,O-4926-2014
37162,J-4175-2018
37163,D-6028-2014
37164,L-9453-2017
37165,A-7730-2012
37166,D-1660-2010
37167,C-3952-2009
37168,I-9550-2018
37169,H-4743-2015
37170,E-7442-2012
37171,B-3382-2009
37172,E-3473-2012
37173,G-9061-2011
37174,G-6507-2013
37175,F-1265-2011
37176,F-6665-2015
37177,K-7821-2017
37178,I-1623-2018
37179,I-4181-2013
37180,O-7639-2014
37181,B-2573-2008
37182,B-2979-2014
37183,D-3509-2011
37184,J-1505-2014
37185,F-3115-2011
37186,E-1853-2017
37187,N-4855-2018
37188,C-7653-2011
37189,L-9441-2013
37190,H-5791-2011
37191,B-2021-2012
37192,F-1418-2010
37193,A-6975-2010
37194,C-5598-2015
37195,A-2465-2008
37196,O-1904-2018
37197,C-4989-2015
37198,P-5691-2014
37199,L-4833-2018
37200,N-8067-2014
37201,C-8810-2014
37202,K-7448-2014
37203,F-8382-2014
37204,H-7099-2014
37205,H-4411-2012
37206,F-2403-2010
37207,I-6173-2015
37208,H-5130-2012
37209,I-7712-2018
37210,G-5486-2013
37211,M-5938-2013
37212,B-8120-2017
37213,A-6059-2013
37214,K-4776-2014
37215,J-6275-2016
37216,J-6895-2018
37217,F-2572-2011
37218,G-3986-2011
37219,G-5435-2012
37220,K-9233-2016
37221,L-9452-2016
37222,E-7306-2013
37223,R-7189-2017
37224,G-2875-2015
37225,A-6040-2013
37226,C-5499-2008
37227,N-4461-2018
37228,O-8711-2018
37229,I-4398-2018
37230,C-9632-2010
37231,E-8717-2011
37232,C-1292-2010
37233,D-3533-2017
37234,C-3122-2011
37235,N-6742-2016
37236,B-8710-2016
37237,E-4582-2017
37238,F-9797-2011
37239,D-3211-2017
37240,D-7564-2017
37241,J-9916-2014
37242,B-1594-2012
37243,B-5340-2009
37244,B-3378-2018
37245,F-5853-2016
37246,E-7772-2015
37247,Q-9909-2016
37248,O-2429-2018
37249,G-7500-2011
37250,J-9461-2012
37251,H-2324-2012
37252,E-6743-2010
37253,I-7918-2015
37254,L-1772-2016
37255,O-9970-2017
37256,U-5320-2017
37257,B-3952-2010
37258,G-1374-2012
37259,E-1613-2015
37260,P-7803-2016
37261,F-8752-2012
37262,I-6626-2013
37263,A-2894-2011
37264,A-6189-2011
37265,B-2456-2014
37266,C-7341-2015
37267,Q-9965-2017
37268,I-7224-2016
37269,E-2514-2017
37270,O-8961-2018
37271,D-1278-2017
37272,F-2831-2011
37273,M-8635-2014
37274,G-2819-2015
37275,J-5334-2015
37276,F-7119-2011
37277,J-2336-2014
37278,E-1549-2017
37279,M-2593-2018
37280,F-5133-2013
37281,D-1275-2009
37282,K-1869-2013
37283,J-3605-2015
37284,A-9898-2017
37285,K-4785-2018
37286,C-6727-2017
37287,A-4773-2008
37288,R-1494-2016
37289,I-1518-2017
37290,E-4354-2016
37291,C-2879-2012
37292,H-6307-2011
37293,I-1488-2012
37294,A-2154-2017
37295,M-5164-2016
37296,N-4097-2016
37297,S-8938-2016
37298,O-9767-2016
37299,A-4321-2009
37300,H-4247-2012
37301,E-8831-2017
37302,K-7887-2012
37303,E-5818-2011
37304,D-9539-2013
37305,B-1225-2010
37306,K-6319-2015
37307,H-9371-2014
37308,O-9085-2014
37309,A-6813-2011
37310,C-4765-2008
37311,M-9544-2016
37312,E-2757-2010
37313,B-1012-2017
37314,N-7419-2014
37315,B-2615-2013
37316,A-6524-2016
37317,J-9214-2015
37318,S-8014-2016
37319,I-1038-2012
37320,E-2237-2012
37321,C-2557-2016
37322,P-7602-2016
37323,M-4254-2015
37324,P-7315-2016
37325,P-8747-2017
37326,F-8949-2011
37327,B-6896-2017
37328,I-5200-2016
37329,D-3163-2014
37330,B-1308-2010
37331,O-1829-2018
37332,L-1201-2015
37333,B-2039-2015
37334,H-8231-2014
37335,D-5600-2011
37336,A-5861-2008
37337,A-5366-2010
37338,J-1701-2014
37339,E-3226-2011
37340,G-6146-2012
37341,H-5478-2011
37342,B-4783-2017
37343,C-2484-2008
37344,E-3660-2013
37345,E-5197-2016
37346,N-9893-2013
37347,C-2803-2014
37348,S-4681-2017
37349,B-7582-2017
37350,G-6164-2013
37351,J-1477-2018
37352,O-1424-2015
37353,C-1947-2008
37354,B-8797-2016
37355,G-4900-2016
37356,G-1445-2018
37357,M-2350-2013
37358,E-4867-2016
37359,O-6087-2018
37360,P-4648-2014
37361,G-9964-2014
37362,H-3924-2012
37363,F-6754-2010
37364,E-2872-2017
37365,B-2747-2010
37366,N-2240-2015
37367,G-8905-2018
37368,B-1736-2016
37369,L-5343-2015
37370,A-3277-2013
37371,D-3968-2011
37372,B-5230-2009
37373,C-6092-2012
37374,J-5147-2013
37375,F-3051-2010
37376,C-5313-2013
37377,A-7291-2010
37378,H-8639-2012
37379,A-3983-2013
37380,F-7443-2016
37381,J-2640-2015
37382,A-9743-2012
37383,J-5130-2015
37384,B-9282-2018
37385,G-3757-2013
37386,D-1183-2015
37387,D-1378-2015
37388,M-3909-2014
37389,D-2667-2017
37390,B-1384-2018
37391,I-8655-2012
37392,P-1725-2014
37393,J-5554-2016
37394,H-9434-2013
37395,L-6274-2013
37396,M-7592-2016
37397,I-5911-2013
37398,B-2436-2008
37399,D-3317-2018
37400,N-1975-2013
37401,F-3479-2011
37402,B-7863-2010
37403,B-8742-2011
37404,E-9381-2010
37405,D-1106-2012
37406,H-1020-2013
37407,M-7788-2017
37408,E-9171-2010
37409,Q-8751-2016
37410,C-2411-2009
37411,A-4413-2011
37412,A-9533-2011
37413,A-6492-2008
37414,N-4469-2016
37415,J-6838-2015
37416,I-8151-2012
37417,K-4449-2012
37418,C-4321-2014
37419,R-1583-2017
37420,A-5756-2008
37421,B-8267-2016
37422,D-1261-2010
37423,G-5235-2010
37424,A-8818-2010
37425,F-2084-2016
37426,S-2691-2017
37427,C-8961-2013
37428,C-4025-2009
37429,B-2714-2012
37430,P-5962-2014
37431,D-2185-2013
37432,K-9282-2013
37433,M-4574-2017
37434,A-1443-2011
37435,D-1431-2017
37436,D-1130-2018
37437,A-9577-2008
37438,T-3863-2017
37439,P-9531-2017
37440,A-1371-2013
37441,H-3066-2015
37442,C-7548-2013
37443,B-4626-2008
37444,B-6675-2009
37445,E-8519-2014
37446,H-7553-2016
37447,P-3857-2017
37448,H-2376-2016
37449,J-2689-2013
37450,D-5984-2013
37451,E-8978-2011
37452,G-3380-2018
37453,H-3746-2013
37454,E-8250-2013
37455,M-5716-2017
37456,C-6790-2014
37457,D-6850-2013
37458,L-1664-2018
37459,Q-6543-2016
37460,M-2913-2017
37461,K-8685-2012
37462,F-9830-2016
37463,K-7109-2017
37464,M-4216-2013
37465,C-2763-2016
37466,L-2096-2017
37467,M-7349-2016
37468,H-1028-2015
37469,L-7145-2015
37470,A-6923-2009
37471,M-3097-2015
37472,F-5591-2010
37473,P-2984-2014
37474,N-5794-2016
37475,A-4731-2009
37476,O-6667-2016
37477,M-5986-2015
37478,F-5198-2017
37479,S-5953-2016
37480,K-7158-2016
37481,C-1163-2011
37482,B-2167-2017
37483,A-5761-2013
37484,J-6998-2013
37485,J-9427-2012
37486,C-2753-2008
37487,J-1366-2014
37488,H-9722-2013
37489,B-1523-2013
37490,D-4680-2009
37491,A-1183-2009
37492,F-8025-2011
37493,A-1497-2009
37494,H-9667-2017
37495,K-2366-2018
37496,K-3530-2013
37497,I-4400-2013
37498,A-6722-2008
37499,B-5542-2016
37500,B-5346-2015
37501,C-1033-2012
37502,D-9214-2013
37503,A-9707-2008
37504,P-4638-2015
37505,A-7171-2013
37506,E-6511-2016
37507,C-2994-2014
37508,F-1180-2015
37509,G-8839-2013
37510,J-8981-2014
37511,K-6283-2012
37512,N-3844-2016
37513,F-2301-2018
37514,K-7133-2014
37515,E-7065-2010
37516,E-7074-2012
37517,B-2467-2009
37518,A-3816-2014
37519,D-9613-2011
37520,A-5339-2010
37521,H-6017-2016
37522,B-4782-2013
37523,A-8782-2009
37524,D-1169-2009
37525,M-5777-2014
37526,D-2927-2016
37527,K-7629-2017
37528,B-2269-2008
37529,H-5318-2011
37530,E-4596-2010
37531,R-3272-2017
37532,E-3229-2011
37533,I-6566-2015
37534,A-1451-2013
37535,T-6548-2017
37536,I-6768-2013
37537,A-5055-2010
37538,E-3866-2010
37539,L-7663-2016
37540,K-7797-2015
37541,M-5803-2018
37542,F-4634-2017
37543,A-2788-2011
37544,B-5355-2012
37545,N-7797-2016
37546,L-1840-2018
37547,M-4661-2017
37548,C-1723-2015
37549,B-5774-2015
37550,C-5283-2011
37551,A-8703-2010
37552,J-6332-2014
37553,C-1698-2012
37554,B-1551-2010
37555,D-1116-2009
37556,G-8561-2017
37557,F-8535-2010
37558,A-7540-2013
37559,F-6500-2011
37560,C-5318-2008
37561,M-7154-2017
37562,G-4916-2013
37563,I-8013-2016
37564,P-8818-2014
37565,N-4489-2018
37566,K-2303-2013
37567,P-3025-2018
37568,G-8467-2018
37569,B-7454-2012
37570,I-2575-2012
37571,F-3911-2012
37572,B-1319-2010
37573,M-3926-2015
37574,K-8784-2012
37575,A-7160-2013
37576,A-3983-2012
37577,M-2135-2015
37578,A-7712-2014
37579,A-3490-2008
37580,D-1753-2011
37581,D-2382-2016
37582,A-1499-2008
37583,B-9134-2013
37584,B-5463-2013
37585,E-5391-2010
37586,L-5862-2015
37587,L-2898-2013
37588,C-4524-2015
37589,A-4283-2008
37590,C-9785-2011
37591,O-3188-2013
37592,F-7517-2010
37593,N-3363-2013
37594,K-8081-2016
37595,C-9760-2010
37596,F-6534-2012
37597,I-6605-2012
37598,A-8855-2013
37599,C-4729-2018
37600,D-3534-2009
37601,H-2210-2013
37602,D-6607-2018
37603,B-9360-2012
37604,C-6838-2009
37605,N-7075-2018
37606,A-7216-2012
37607,Q-2408-2016
37608,N-6249-2018
37609,G-1463-2015
37610,C-5529-2015
37611,C-1931-2009
37612,C-8105-2012
37613,D-2552-2012
37614,M-4041-2017
37615,A-7482-2016
37616,B-4020-2010
37617,N-8160-2018
37618,A-1141-2011
37619,M-1280-2014
37620,S-2107-2017
37621,B-5241-2011
37622,A-2861-2016
37623,A-9233-2009
37624,C-9276-2012
37625,A-6285-2014
37626,B-7911-2013
37627,C-4998-2015
37628,J-4943-2013
37629,C-6673-2015
37630,G-7919-2012
37631,E-6193-2018
37632,L-6731-2017
37633,E-5491-2015
37634,B-1798-2010
37635,O-4132-2018
37636,J-7551-2018
37637,H-5626-2015
37638,H-8428-2016
37639,M-6964-2014
37640,C-8023-2011
37641,D-1449-2010
37642,O-6124-2017
37643,F-8268-2018
37644,G-8760-2014
37645,K-4529-2017
37646,M-1696-2013
37647,A-9882-2013
37648,G-8615-2013
37649,F-6332-2014
37650,A-3315-2010
37651,S-3076-2017
37652,A-1708-2016
37653,K-1097-2013
37654,B-5557-2013
37655,N-6892-2018
37656,D-4114-2018
37657,E-2749-2014
37658,Q-5334-2017
37659,F-1700-2014
37660,J-2618-2012
37661,B-2734-2015
37662,M-5987-2015
37663,J-2750-2015
37664,O-8012-2016
37665,C-9852-2009
37666,I-4419-2014
37667,Q-1381-2016
37668,K-6707-2016
37669,E-1488-2012
37670,D-8189-2017
37671,D-3979-2011
37672,F-1746-2016
37673,E-6358-2010
37674,E-3230-2011
37675,C-8485-2011
37676,L-6241-2013
37677,N-8124-2018
37678,A-4439-2012
37679,L-7486-2015
37680,K-3748-2015
37681,E-4392-2014
37682,O-3777-2016
37683,I-5344-2012
37684,B-1131-2009
37685,D-1822-2014
37686,A-9989-2012
37687,L-6875-2015
37688,Q-2709-2017
37689,I-9237-2016
37690,K-6187-2012
37691,D-3337-2015
37692,C-5240-2012
37693,B-4902-2016
37694,E-6849-2012
37695,F-1753-2016
37696,C-6871-2008
37697,B-1776-2010
37698,A-3948-2011
37699,K-4361-2015
37700,I-5547-2017
37701,O-1053-2017
37702,B-6183-2015
37703,D-6441-2015
37704,D-2150-2017
37705,F-1839-2010
37706,R-2162-2017
37707,I-8248-2014
37708,I-7117-2015
37709,F-1171-2018
37710,D-2410-2015
37711,D-4078-2016
37712,F-8261-2016
37713,E-4729-2016
37714,B-9740-2012
37715,B-3692-2009
37716,J-9344-2016
37717,I-4127-2016
37718,H-3182-2012
37719,B-4546-2012
37720,H-9775-2017
37721,R-6019-2017
37722,G-9451-2018
37723,H-1141-2018
37724,F-9180-2011
37725,I-4923-2017
37726,E-5774-2011
37727,E-4800-2010
37728,G-4182-2014
37729,A-9319-2010
37730,D-6545-2018
37731,F-7231-2017
37732,A-7037-2009
37733,J-4749-2014
